t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2024-09-04","Mango","10326","Kangayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","8000","8500","8500"
"2024-09-04","Mango","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","10000","18000","18000"
"2024-09-03","Mango","10149","Mettupalayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","9000","10000","10000"
"2024-09-03","Mango","10326","Kangayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","7000","8000","8000"
"2024-09-03","Mango","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","10000","18000","18000"
"2024-09-02","Mango","10149","Mettupalayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","9000","10000","10000"
"2024-09-02","Mango","10326","Kangayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","7000","8000","8000"
"2024-09-02","Mango","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","10000","18000","18000"
"2024-09-01","Mango","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","10000","18000","18000"
"2024-09-01","Mango","10326","Kangayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","7000","8000","8000"
"2024-09-01","Mango","10149","Mettupalayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","9000","10000","10000"
"2024-08-31","Mango","10149","Mettupalayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","9000","10000","10000"
"2024-08-31","Mango","10326","Kangayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","7000","8000","8000"
"2024-08-31","Mango","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","10000","18000","18000"
"2024-08-30","Mango","10326","Kangayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","7000","8000","8000"
"2024-08-30","Mango","10149","Mettupalayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","9000","10000","10000"
"2024-08-30","Mango","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","10000","18000","18000"
"2024-08-29","Mango","10149","Mettupalayam(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","9000","10000","10000"
"2024-08-29","Mango","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","Safeda","10000","18000","18000"
